15,532,0
51,533,0
51,534,0
81,536,0
117,537,0
117,538,0
151,537,0
186,538,0
220,537,0
252,538,0
389,539,0
424,540,0
526,539,0
559,538,0
660,537,0
764,538,0
830,539,0
866,540,0
1001,541,0
1034,540,0
1072,541,0
1072,544,0
1105,545,0
1136,546,0
1210,547,0
1348,548,0
1382,547,0
1450,546,0
1484,545,0
1517,544,0
