10532,554,1
10609,554,1
10642,554,1
10676,554,1
10710,555,1
10744,555,1
10778,555,1
10811,555,1
10852,555,1
10887,555,1
10984,555,1
11018,555,1
11053,555,1
11125,555,1
11161,555,1
11196,555,1
11229,555,1
11263,556,1
11297,556,1
11330,556,1
11364,556,1
11455,556,1
11534,556,1
11571,556,1
11609,556,1
11651,556,1
11685,556,1
11719,556,1
11752,556,1
11800,556,1
11834,556,1
11870,556,1
11917,557,1
11954,557,1
12001,557,1
12038,557,1
12092,557,1
12130,557,1
12165,557,1
12199,557,1
12233,557,1
12300,557,1
12417,557,1
12451,557,1
12486,557,1
12521,557,1
12555,557,1
12603,557,2
12638,558,2
12673,558,2
12716,558,2
12776,558,2
12822,558,2
12868,558,2
12904,558,2
12939,558,2
12973,558,2
13043,558,2
13077,558,2
13111,558,2
13144,558,2
13178,558,2
13232,558,2
13266,558,2
13313,558,2
13348,558,2
13382,558,2
13447,558,2
13482,559,2
13517,559,2
13584,559,2
13618,559,2
13657,559,2
13746,559,2
13782,559,2
13817,559,2
13851,559,2
13891,559,2
13926,559,2
14001,559,2
14043,559,2
14080,559,2
14133,559,2
14203,559,2
14256,559,2
14289,559,2
14323,559,2
14357,559,2
14438,559,2
14472,559,2
14544,559,2
14580,559,2
14614,559,2
14713,559,2
14753,559,2
14787,559,2
14854,560,2
14888,560,2
14921,560,2
14982,560,2
15016,560,2
15050,560,2
15085,560,2
15158,560,2
15192,560,2
15226,560,2
15279,560,2
15356,560,2
15431,560,2
15475,560,2
15509,560,2
15543,560,2
15602,560,2
15636,560,2
15670,560,2
15704,560,2
15737,560,2
15771,560,2
15805,560,2
15838,560,2
15902,560,2
15940,560,2
15973,560,2
16007,560,2
16041,560,2
16088,560,2
16156,560,2
16190,560,2
16224,560,2
16258,560,2
16292,560,2
16344,560,2
16469,560,2
16504,560,2
16538,560,2
16571,560,2
16605,560,2
16639,560,2
16673,560,2
16712,560,2
16761,560,2
16805,560,2
16893,560,2
16928,560,2
16961,560,2
16995,560,2
17030,560,2
17066,560,2
17162,560,2
17196,560,2
17229,560,2
17264,560,2
17298,560,2
17374,560,2
17407,560,2
17448,560,2
17481,560,2
17573,560,2
17607,560,2
17641,560,2
17689,560,2
17723,560,2
17756,560,2
17790,560,2
17825,560,2
17879,560,2
17944,560,2
17978,560,2
18045,560,2
18092,560,2
18125,560,2
18213,560,2
18246,560,2
18293,559,2
18360,559,2
18394,559,2
18427,559,2
18461,559,2
18495,559,2
18529,559,2
18627,559,2
18663,559,2
18716,559,2
18780,559,2
18814,559,2
18849,559,2
18883,559,2
18963,559,2
18997,559,2
19030,559,2
19064,559,2
19099,559,2
19134,559,2
19170,559,2
19246,559,2
19280,559,2
19315,559,2
19372,559,2
19406,559,2
19441,559,2
19477,558,2
19511,558,2
19564,558,2
19597,558,2
19631,558,2
19664,558,2
19700,558,2
19746,558,2
19782,558,2
19817,558,2
19851,558,2
19923,558,2
19958,558,2
19992,558,2
20045,558,2
20078,558,2
20112,558,2
20161,558,2
20236,557,2
20306,557,2
20344,557,2
20377,557,2
20412,557,2
20463,557,2
20503,557,2
20547,557,2
20581,557,2
20694,557,2
20733,557,2
20766,557,2
20800,557,2
20838,557,2
20872,557,1
20907,557,1
21000,556,1
21037,556,1
21072,556,1
21106,556,1
21140,556,1
21175,556,1
21227,556,1
21261,556,1
21354,556,1
21389,556,1
21423,556,1
21456,556,1
21489,556,1
21525,555,1
21564,555,1
21648,555,1
21708,555,1
21741,555,1
21816,555,1
21852,555,1
21886,555,1
21920,555,1
21981,555,1
22065,555,1
22113,555,1
22156,554,1
22191,554,1
22224,554,1
22294,554,1
22328,554,1
22362,554,1
22441,554,1
22477,554,1
22512,554,1
22546,554,1
22583,554,1
22617,553,1
22651,553,1
22690,553,1
22733,553,1
22767,553,1
22840,553,1
22874,553,1
22934,553,1
22998,553,1
23033,553,1
23067,552,1
23100,552,1
23178,552,1
23212,552,1
23250,552,1
23284,552,1
23323,552,1
23365,552,1
23449,552,1
23482,551,1
23516,551,1
23569,551,1
23604,551,1
23688,551,1
23722,551,1
23756,551,1
23791,551,1
23869,551,1
23903,550,1
23936,550,1
23975,550,1
24019,550,1
24102,550,1
24138,550,1
24172,550,1
24216,550,1
24252,550,1
24287,549,1
24331,549,1
24364,549,1
24431,549,2
24467,549,2
24501,549,2
24536,549,2
24570,549,2
24633,548,2
24667,548,2
24701,548,2
24737,548,2
24798,548,2
24831,548,2
24866,548,2
24900,548,2
24936,547,2
24970,547,2
25030,547,2
25065,547,2
25099,547,2
25172,547,2
25206,547,2
25256,546,2
25289,546,2
25323,546,2
25357,546,2
25392,546,2
25450,546,2
25483,546,2
25517,545,2
25554,545,2
25662,545,2
25695,545,2
25729,545,2
25774,545,2
25808,545,2
25842,544,2
25876,544,2
25953,544,2
26003,544,2
26037,544,2
26070,544,2
26104,544,2
26138,543,2
26172,543,2
26206,543,2
26239,543,2
26300,543,2
26334,543,2
26368,543,2
26439,542,2
26473,542,2
26513,542,2
26547,542,2
26581,542,2
26615,542,2
26648,542,2
26682,541,2
26716,541,2
26788,541,2
26821,541,2
26882,541,2
26917,541,2
26954,540,2
27011,540,2
27046,540,2
27080,540,2
27139,540,2
27227,540,2
27263,539,2
27304,539,2
27360,539,2
27393,539,2
27427,539,2
27494,539,2
27528,538,2
27562,538,2
27596,538,2
27656,538,2
27707,538,2
27741,538,2
27777,537,2
27809,537,2
27847,537,2
27881,537,2
27915,537,2
27950,537,2
28002,536,2
28036,536,2
28070,536,2
28123,536,2
28159,536,2
28221,536,2
28255,535,2
28289,535,2
28324,535,2
28360,535,2
28408,535,2
28441,535,2
28482,534,2
28537,534,2
28572,534,2
28611,534,2
28666,534,2
28700,533,2
28733,533,2
28775,533,2
28809,533,2
28843,533,2
28876,533,2
28912,532,2
28948,532,2
28996,532,2
29030,532,2
29077,532,2
29111,531,2
29145,531,2
29179,531,2
29212,531,2
29282,531,2
29343,531,2
29444,530,2
29478,530,2
29512,530,2
29548,530,2
29581,530,2
29618,529,2
29667,529,2
29702,529,2
29736,529,2
29771,529,2
29830,528,2
29863,528,2
29946,528,2
29980,528,2
30014,528,2
30060,528,2
30093,527,2
30128,527,2
30162,527,2
30196,527,2
30230,527,2
30280,526,2
30314,526,2
30348,526,2
30382,526,2
30416,526,2
30457,525,2
30493,525,2
30527,525,2
30566,525,2
30649,525,2
30683,524,2
30718,524,2
30752,524,2
30790,524,2
30827,524,2
30958,523,2
30992,523,2
31026,523,2
31060,523,2
31100,523,2
31162,522,2
31199,522,2
31232,522,2
31307,522,2
31340,522,2
31374,521,2
31416,521,2
31477,521,2
31548,521,2
31582,521,2
31662,520,2
31696,520,2
31750,520,2
31783,520,2
31826,519,2
31867,519,2
31900,519,2
31935,519,2
31981,519,2
32016,518,2
32051,518,2
32085,518,2
32119,518,2
32164,518,2
32199,517,2
32232,517,2
32266,517,2
32301,517,2
32335,517,2
32370,516,2
32403,516,2
32463,516,2
32497,516,2
32602,515,2
32636,515,2
32673,515,2
32708,515,2
32744,515,2
32778,514,2
32811,514,2
32846,514,2
32916,514,2
32954,514,2
33018,513,2
33053,513,2
33085,513,2
33119,513,2
33152,512,2
33190,512,2
33224,512,2
33257,512,2
33329,512,2
33368,511,2
33406,511,2
33441,511,2
33476,511,2
33510,511,2
33545,510,2
33578,510,2
33660,510,2
33695,510,2
33730,509,2
33763,509,2
33798,509,2
33831,509,2
33879,509,2
33912,508,2
33946,508,2
33983,508,2
34016,508,2
34051,507,2
34086,507,2
34132,507,2
34167,507,2
34212,507,2
34247,506,2
34299,506,2
34344,506,2
34435,506,2
34469,505,2
34502,505,2
34536,505,2
34570,505,2
34604,505,2
34637,504,2
34672,504,2
34705,504,2
34751,504,2
34832,503,2
34866,503,2
34900,503,2
34967,503,2
35002,502,2
35036,502,2
35070,502,2
35104,502,2
35149,502,2
35183,501,2
35228,501,2
35261,501,2
35295,501,2
35329,500,2
35363,500,2
35398,500,2
35431,500,2
35476,500,2
35509,499,2
35543,499,2
35580,499,2
35655,499,2
35689,498,2
35723,498,2
35758,498,2
35793,498,2
35837,498,2
35908,497,2
35943,497,2
35977,497,2
36013,497,2
36046,496,2
